Employee ID,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,JobFunctionDescription,GenderCode,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,StandardHours,DistanceFromHome,EducationField,AgeAtExit,TenureDays,IsManager,OverTimeBinary,DistanceFromHome_norm,TenureDays_norm,EngagementScore_inv,SatisfactionScore_inv,WorkLife_inv,JobInvolvement_inv,JobSatisfaction_inv,TurnoverScore
3190.0,4.0,5.0,5.0,Jaiden,Hawkins,15-Nov-20,,Sr. Accountant,Brittany Allen,jaiden.hawkins@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,Helper,Male,89125.0,Divorced,Fully Meets,2.0,3.0,1.0,2.0,6.0,0.0,7.0,3.0,6142.0,6.0,No,80.0,2.0,Management,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.25,0.0,0.0,0.6666666666666667,1.0,0.3061443555463574
3943.0,5.0,2.0,2.0,Jason,Salter,27-Jul-19,25-Jul-21,BI Developer,Lauren Moore,jason.salter@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Choose system picture one party decision.,IT/IS,General - Eng,Intern,Male,2452.0,Single,Fully Meets,3.0,3.0,4.0,3.0,3.0,3.0,8.0,3.0,4120.0,21.0,Yes,80.0,13.0,Management,,359.0,0,1.0,0.42857142857142855,0.2191358024691358,0.0,0.75,0.75,0.33333333333333326,0.25,0.5283477504795572
3816.0,1.0,1.0,5.0,Anthony,Cisco,01-May-21,,Software Engineering Manager,Kyle Adams,anthony.cisco@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,Splicer,Male,2135.0,Single,Exceeds,3.0,3.0,3.0,1.0,5.0,3.0,8.0,2.0,5497.0,20.0,Yes,80.0,28.0,Management,,359.0,1,1.0,0.9642857142857143,0.2191358024691358,1.0,1.0,0.0,1.0,0.5,0.8586327922961731
1603.0,2.0,5.0,1.0,Ashlynn,Thompson,27-Apr-23,,Production Technician II,Jonathon Rivera,ashlynn.thompson@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,Locator,Male,29223.0,Single,Exceeds,3.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,6877.0,24.0,Yes,80.0,2.0,Management,,359.0,0,1.0,0.03571428571428571,0.2191358024691358,0.75,0.0,1.0,0.6666666666666667,0.25,0.5117413694116919
1005.0,2.0,4.0,5.0,Luke,Patronick,16-Sep-22,,Software Engineer,Mr. Jesus Richards,luke.patronick@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Unk,,Software Engineering,Field Operations,Project Manager,Male,1844.0,Divorced,Fully Meets,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3468.0,12.0,No,80.0,2.0,Computer Science,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.75,0.25,0.0,0.33333333333333326,0.75,0.3724844930681683
2617.0,4.0,4.0,2.0,Yadira,Barron,02-Aug-20,30-Dec-22,CIO,Tanya Wilson,yadira.barron@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Retirement,Piece manage well onto.,Sales,Catv,Cfo,Female,78047.0,Single,Fully Meets,3.0,3.0,5.0,2.0,4.0,1.0,7.0,3.0,3608.0,26.0,Yes,80.0,18.0,Management,,359.0,0,1.0,0.6071428571428571,0.2191358024691358,0.25,0.25,0.75,0.6666666666666667,0.0,0.49219134227847433
1774.0,1.0,1.0,2.0,Regina,Garcia,14-Sep-19,06-Feb-23,Production Technician I,Aaron Cochran,regina.garcia@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Involuntary,Wear television particular.,Production       ,Field Operations,Technician,Female,96290.0,Widowed,Fully Meets,3.0,5.0,4.0,2.0,8.0,7.0,8.0,2.0,8858.0,11.0,No,80.0,12.0,Technical Engineering,,359.0,0,0.0,0.39285714285714285,0.2191358024691358,1.0,1.0,0.75,0.6666666666666667,0.25,0.6398886081204924
3156.0,4.0,2.0,2.0,Pierce,Charles,18-Jul-19,19-Feb-20,Data Analyst ,Jenny Ray,pierce.charles@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Else feel no individual.,Production       ,General - Con,Director,Female,65327.0,Married,Fully Meets,5.0,3.0,1.0,2.0,8.0,3.0,2.0,2.0,3720.0,16.0,No,80.0,16.0,Management,,359.0,0,0.0,0.5357142857142857,0.2191358024691358,0.25,0.75,0.75,0.6666666666666667,1.0,0.6006059322508264
3445.0,4.0,5.0,2.0,Reid,Park,16-Jan-21,,Software Engineering Manager,Michelle Mitchell,reid.park@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Unk,,Sales,Project Management - Con,Groundman,Female,5360.0,Married,Exceeds,3.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,9083.0,7.0,Yes,80.0,11.0,Management,,359.0,1,1.0,0.35714285714285715,0.2191358024691358,0.25,0.0,0.75,0.6666666666666667,0.75,0.5199137109595716
3602.0,3.0,3.0,3.0,Helena,Davenport,11-Apr-21,24-May-23,Data Architect,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Quality audience deal assume.,Production       ,Engineers,Administration,Female,30766.0,Married,Exceeds,3.0,3.0,4.0,2.0,9.0,2.0,4.0,1.0,7824.0,29.0,Yes,80.0,26.0,Management,,359.0,0,1.0,0.8928571428571428,0.2191358024691358,0.5,0.5,0.5,0.6666666666666667,0.25,0.6533310598617872
2404.0,3.0,3.0,1.0,Alena,Ibarra,26-Jun-19,27-Jan-20,Production Manager,Brandy Coleman,alena.ibarra@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Voluntary,Into go between. Before number education fast.,Production       ,General - Con,Manager,Female,25247.0,Divorced,Fully Meets,2.0,4.0,1.0,3.0,8.0,11.0,10.0,3.0,13341.0,12.0,No,80.0,15.0,Management,,359.0,1,0.0,0.5,0.2191358024691358,0.5,0.5,1.0,0.33333333333333326,1.0,0.5498093501477956
1708.0,4.0,5.0,4.0,Molly,Fischer,10-Sep-20,22-May-21,BI Developer,Bonnie Smith,molly.fischer@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Involuntary,With turn maybe herself trouble.,IT/IS,Splicing,Associate,Male,65055.0,Widowed,Fully Meets,3.0,4.0,3.0,4.0,10.0,2.0,7.0,3.0,5067.0,19.0,Yes,80.0,16.0,Management,,359.0,0,1.0,0.5357142857142857,0.2191358024691358,0.25,0.0,0.25,0.0,0.5,0.3637317234375162
1627.0,4.0,4.0,1.0,Maggie,Rachael,15-May-23,,BI Developer,Alicia Howard,maggie.rachael@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,Technician,Female,2110.0,Divorced,Exceeds,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,5175.0,12.0,No,80.0,8.0,Technical Engineering,,359.0,0,0.0,0.25,0.2191358024691358,0.25,0.25,1.0,0.0,0.5,0.3575022174089913
3912.0,1.0,3.0,4.0,Maribel,Copeland,06-Jul-20,18-Jan-21,Director of Sales,Alan Harris,maribel.copeland@bilearner.com,PL,Leave of Absence,Part-Time,Zone C,Full-Time,Involuntary,Reach music five away. Too fish sure be.,IT/IS,General - Con,Crew Leader,Male,97493.0,Widowed,Fully Meets,3.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,9328.0,10.0,No,80.0,24.0,Management,,359.0,0,0.0,0.8214285714285714,0.2191358024691358,1.0,0.5,0.25,1.0,1.0,0.691356764451868
3214.0,3.0,1.0,2.0,Morissa,Power,16-Jul-19,,CIO,Danielle Green,morissa.power@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,Ceo,Female,1742.0,Widowed,Fully Meets,3.0,3.0,1.0,2.0,9.0,1.0,8.0,3.0,8260.0,25.0,No,80.0,21.0,Management,,359.0,0,0.0,0.7142857142857143,0.2191358024691358,0.5,1.0,0.75,0.6666666666666667,1.0,0.7149107065817525
2706.0,3.0,2.0,5.0,Yadiel,Riggs,13-Dec-18,13-Jan-19,President & CEO,Eric Byrd,yadiel.riggs@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Involuntary,Can last meet shake imagine he.,Sales,Field Operations,Executive,Male,39922.0,Widowed,Fully Meets,4.0,3.0,1.0,3.0,7.0,0.0,8.0,0.0,9862.0,27.0,Yes,80.0,28.0,Management,,359.0,0,1.0,0.9642857142857143,0.2191358024691358,0.5,0.75,0.0,0.33333333333333326,1.0,0.6698620442191604
1462.0,4.0,5.0,5.0,Elisabeth,Irwin,13-Jul-23,,Production Technician I,Kelly Patel,elisabeth.irwin@bilearner.com,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Fielders,Engineer,Female,83401.0,Widowed,Exceeds,3.0,3.0,3.0,3.0,4.0,0.0,3.0,3.0,4859.0,16.0,No,80.0,1.0,Engineering,,359.0,0,0.0,0.0,0.2191358024691358,0.25,0.0,0.0,0.33333333333333326,0.5,0.23274598646405165
1914.0,4.0,4.0,5.0,Rebecca,Craig,15-Mar-19,02-Oct-19,Production Technician II,Deanna Freeman,rebecca.craig@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Scene receive customer way medical way itself.,Production       ,Engineers,Project Manager,Female,34085.0,Married,Fully Meets,3.0,3.0,2.0,1.0,10.0,1.0,11.0,2.0,18824.0,16.0,Yes,80.0,2.0,Project Management,,359.0,0,1.0,0.03571428571428571,0.2191358024691358,0.25,0.25,0.0,1.0,0.75,0.48893121761839947
3167.0,5.0,2.0,1.0,Destinee,Mejia,19-Jun-19,,Sr. Accountant,Karina Hampton,destinee.mejia@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,Model Assistant,Male,2156.0,Divorced,Fully Meets,3.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0,8117.0,17.0,Yes,80.0,13.0,Management,,359.0,0,1.0,0.42857142857142855,0.2191358024691358,0.0,0.75,1.0,0.6666666666666667,0.0,0.5253236663659475
2589.0,2.0,5.0,1.0,Jabari,Frank,05-Dec-20,,BI Developer,Timothy Brown,jabari.frank@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,,Sales,Fielders,Program Manager,Male,62646.0,Single,Fully Meets,3.0,3.0,5.0,3.0,1.0,3.0,8.0,1.0,4674.0,10.0,Yes,80.0,6.0,Project Management,,359.0,0,1.0,0.17857142857142855,0.2191358024691358,0.75,0.0,1.0,0.33333333333333326,0.0,0.46516095730793505
1360.0,5.0,2.0,1.0,Immanuel,Goodwin,30-Aug-21,,Sr. Network Engineer,Dawn Williams,immanuel.goodwin@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Field Operations,Technician,Male,27367.0,Divorced,PIP,3.0,4.0,4.0,2.0,9.0,1.0,12.0,2.0,9699.0,11.0,No,80.0,3.0,Technical Engineering,,359.0,0,0.0,0.07142857142857142,0.2191358024691358,0.0,0.75,1.0,0.6666666666666667,0.25,0.4105638880574454
3468.0,3.0,1.0,3.0,Valentin,Reilly,09-Sep-19,,Production Technician I,Andres Parker,valentin.reilly@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,,Sales,Wireline Construction,Manager,Female,45453.0,Single,Fully Meets,3.0,3.0,2.0,4.0,9.0,0.0,2.0,0.0,3462.0,21.0,No,80.0,10.0,Business Administration,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,0.5,1.0,0.5,0.0,0.75,0.4509105405862368
2822.0,2.0,3.0,3.0,Barrett,Sosa,30-Aug-19,,Sr. Accountant,Jerome Adams,barrett.sosa@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Aerial,Associate,Female,87892.0,Divorced,Fully Meets,1.0,3.0,5.0,2.0,2.0,1.0,8.0,2.0,5396.0,10.0,Yes,80.0,7.0,Management,,359.0,0,1.0,0.2142857142857143,0.2191358024691358,0.75,0.5,0.5,0.6666666666666667,0.0,0.5478661748226203
2847.0,1.0,2.0,2.0,Mallory,Carey,19-Feb-21,18-Sep-21,IT Support,Jessica Saunders,mallory.carey@bilearner.com,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,Oil at Mr hotel. Same recently leg officer.,Production       ,Underground,Shop,Female,81717.0,Married,Fully Meets,1.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2126.0,10.0,No,80.0,2.0,Management,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,1.0,0.75,0.75,0.33333333333333326,0.75,0.5523491389474972
2122.0,3.0,3.0,2.0,Tia,Kent,11-Jun-21,14-Nov-22,Production Technician I,William Thomas,tia.kent@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Company event positive along avoid.,Production       ,General - Con,Locator,Female,65636.0,Married,Needs Improvement,5.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,6815.0,13.0,No,80.0,1.0,Management,,359.0,0,0.0,0.0,0.2191358024691358,0.5,0.5,0.75,0.33333333333333326,0.5,0.3725201657214908
2040.0,1.0,2.0,5.0,Brynlee,Crawford,05-Dec-21,26-Jun-23,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,NEL,Future Start,Contract,Zone B,Temporary,Involuntary,Impact central buy top section.,Production       ,General - Con,Lineman,Female,33621.0,Divorced,Fully Meets,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,2742.0,15.0,No,80.0,9.0,Management,,359.0,0,0.0,0.2857142857142857,0.2191358024691358,1.0,0.75,0.0,0.33333333333333326,0.5,0.4926934843260691
2627.0,5.0,3.0,3.0,Valentino,Myers,29-Jan-23,24-May-23,BI Director,Michael Taylor,valentino.myers@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Key as eye past. Three would affect about.,Sales,Wireline Construction,Purchasing,Male,43552.0,Divorced,Fully Meets,3.0,3.0,1.0,3.0,0.0,1.0,5.0,0.0,7198.0,23.0,Yes,80.0,1.0,Management,,359.0,0,1.0,0.0,0.2191358024691358,0.0,0.5,0.5,0.33333333333333326,1.0,0.48332475567643357
1024.0,5.0,3.0,1.0,Kasey,Boyer,30-Dec-18,23-Jun-21,Shared Services Manager,Chad Andrews,kasey.boyer@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Involuntary,Free may every real agency as blue maintain.,Software Engineering,Fielders,Coordinator,Female,91332.0,Divorced,Fully Meets,3.0,2.0,4.0,3.0,0.0,0.0,0.0,6.0,1232.0,14.0,No,80.0,15.0,Business Administration,,359.0,1,0.0,0.5,0.2191358024691358,0.0,0.5,1.0,0.33333333333333326,0.25,0.4253894463914987
1083.0,5.0,5.0,3.0,Iliana,Randall,30-Jul-23,,Software Engineer,Melissa Scott,iliana.randall@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Unk,,Software Engineering,Aerial,Supervisor,Female,2187.0,Divorced,Fully Meets,3.0,2.0,4.0,3.0,0.0,1.0,0.0,4.0,10239.0,14.0,No,80.0,1.0,Computer Science,,359.0,0,0.0,0.0,0.2191358024691358,0.0,0.0,0.5,0.33333333333333326,0.25,0.21444750759312114
1917.0,5.0,2.0,3.0,Megan,Huang,29-May-19,,Production Technician I,Joseph Bryant,megan.huang@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Eng,Engineer,Female,39874.0,Single,Fully Meets,3.0,2.0,2.0,2.0,4.0,0.0,8.0,2.0,18789.0,14.0,No,80.0,4.0,Engineering,,359.0,0,0.0,0.10714285714285714,0.2191358024691358,0.0,0.75,0.5,0.6666666666666667,0.75,0.4037920913992988
2293.0,5.0,3.0,1.0,David,Stanley,15-Jun-20,05-Sep-21,Production Manager,Richard Collins,david.stanley@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Involuntary,Health more majority think sister.,Production       ,Field Operations,Laborer,Male,1803.0,Single,Fully Meets,2.0,3.0,4.0,3.0,1.0,2.0,2.0,6.0,4127.0,18.0,No,80.0,20.0,Management,,359.0,1,0.0,0.6785714285714285,0.2191358024691358,0.0,0.5,1.0,0.33333333333333326,0.25,0.4303022537714656
3749.0,1.0,3.0,3.0,Kayden,Soto,16-Feb-21,,Director of Operations,Samantha Pugh,kayden.soto@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Project Management - Eng,Manager,Female,27488.0,Married,Exceeds,3.0,3.0,4.0,2.0,0.0,4.0,6.0,2.0,6195.0,26.0,No,80.0,26.0,Project Management,,359.0,0,0.0,0.8928571428571428,0.2191358024691358,1.0,0.5,0.5,0.6666666666666667,0.25,0.6053019859787622
1437.0,4.0,5.0,5.0,Lorena,Graves,29-Oct-20,,Production Technician I,James Kennedy,lorena.graves@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,Manager,Male,13357.0,Single,Exceeds,3.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,3408.0,13.0,No,80.0,10.0,Management,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,0.25,0.0,0.0,1.0,0.25,0.30923978320318396
1819.0,3.0,1.0,1.0,Alison,Fuller,02-Jul-22,,Production Technician I,Deborah Blackwell,alison.fuller@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,Technician,Female,24932.0,Single,Fully Meets,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2791.0,12.0,No,80.0,20.0,Technical Engineering,,359.0,0,0.0,0.6785714285714285,0.2191358024691358,0.5,1.0,1.0,0.0,0.25,0.5492382890863076
3891.0,3.0,2.0,2.0,Brooklynn,Greene,26-May-22,,BI Director,April Castillo,brooklynn.greene@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Engineers,Crew Leader,Male,60107.0,Single,Exceeds,3.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,7951.0,17.0,Yes,80.0,4.0,Management,,359.0,0,1.0,0.10714285714285714,0.2191358024691358,0.5,0.75,0.75,0.6666666666666667,1.0,0.6447131098867294
1035.0,1.0,5.0,5.0,Case,Russell,13-Oct-20,,Senior BI Developer,Taylor Wright,case.russell@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,Admin Offices,Underground,Laborer,Female,41260.0,Divorced,Fully Meets,3.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,2293.0,16.0,Yes,80.0,1.0,Management,,359.0,0,1.0,0.0,0.2191358024691358,1.0,0.0,0.0,0.33333333333333326,0.25,0.3880433506495934
3794.0,1.0,1.0,3.0,Ayden,Chambers,09-Sep-18,,BI Director,Abigail Robinson,ayden.chambers@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,Welder,Male,40836.0,Widowed,Fully Meets,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,6424.0,6.0,No,80.0,21.0,Management,,359.0,0,0.0,0.7142857142857143,0.2191358024691358,1.0,1.0,0.5,0.33333333333333326,0.5,0.6839250743550186
3028.0,5.0,4.0,1.0,Teagan,Phelps,10-Aug-18,25-Jul-21,President & CEO,Brian Green,teagan.phelps@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,Whether give voice pull make.,Production       ,Engineers,Civil Hand,Female,32254.0,Married,Fully Meets,2.0,3.0,1.0,3.0,3.0,4.0,9.0,2.0,2312.0,20.0,No,80.0,28.0,Management,,359.0,0,0.0,0.9642857142857143,0.2191358024691358,0.0,0.25,1.0,0.33333333333333326,1.0,0.5298841393876735
2202.0,5.0,4.0,5.0,Desiree,Walker,18-Nov-20,,Production Technician I,Sandra Hawkins,desiree.walker@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Project Management - Con,Project Manager,Female,92017.0,Married,Exceeds,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3989.0,11.0,Yes,80.0,8.0,Project Management,,359.0,0,1.0,0.25,0.2191358024691358,0.0,0.25,0.0,0.6666666666666667,0.5,0.4019994717504865
2107.0,4.0,1.0,1.0,Jacqueline,Black,02-Jun-23,24-Jul-23,Production Technician I,Jesse Gilmore,jacqueline.black@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Retirement,Cell push simply. Career situation record entire.,Production       ,Field Operations,Project Manager,Female,68361.0,Widowed,Exceeds,1.0,3.0,1.0,2.0,8.0,6.0,7.0,4.0,9714.0,11.0,No,80.0,1.0,Project Management,,359.0,0,0.0,0.0,0.2191358024691358,0.25,1.0,1.0,0.6666666666666667,1.0,0.5822410860906454
2611.0,5.0,3.0,1.0,Arabella,Hunter,26-Dec-19,04-Jun-22,Area Sales Manager,Juan Henson,arabella.hunter@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Ground bad official number stuff stop leader.,Sales,Wireline Construction,Accounting,Male,22260.0,Widowed,Needs Improvement,5.0,3.0,2.0,2.0,9.0,0.0,3.0,0.0,5918.0,29.0,Yes,80.0,29.0,Management,,359.0,1,1.0,0.9999999999999999,0.2191358024691358,0.0,0.5,1.0,0.6666666666666667,0.75,0.6986281090242684
1572.0,2.0,4.0,3.0,Chance,Warner,28-Sep-21,09-Oct-22,Production Technician I,Julie Porter,chance.warner@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Resignation,Simple over long.,Production       ,Fielders,Engineer,Female,18550.0,Married,Fully Meets,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,4364.0,14.0,No,80.0,1.0,Engineering,,359.0,0,0.0,0.0,0.2191358024691358,0.75,0.25,0.5,1.0,0.25,0.458143453166616
,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,10.0,,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,0.5,0.5,0.5,0.33333333333333326,0.5,0.42876091714823134
